timestamp,investor,amount,traced,eventType
11593259,F2,558078.9,True,NOTINVOLVED_INVESTMENT
11765344,F4,549197.25,True,NOTINVOLVED_INVESTMENT
11893274,F5,573692.43,True,NOTINVOLVED_INVESTMENT
12099155,F7,630869.14,True,NOTINVOLVED_INVESTMENT
12100326,F0,547696.78,True,NOTINVOLVED_INVESTMENT
12108359,F8,598688.45,True,NOTINVOLVED_INVESTMENT
12438119,F12,637997.43,True,NOTINVOLVED_INVESTMENT
12761427,F11,556848.95,True,NOTINVOLVED_INVESTMENT
13038517,F14,558502.56,True,NOTINVOLVED_INVESTMENT
13141816,F13,604462.24,True,NOTINVOLVED_INVESTMENT
13383783,F10,655048.54,True,NOTINVOLVED_INVESTMENT
13774807,F6,594599.13,True,NOTINVOLVED_INVESTMENT
13818271,f2,709105.45,True,SHADOW_INVESTMENT
14030644,F1,619333.6,True,NOTINVOLVED_INVESTMENT
14139667,F3,608249.24,True,NOTINVOLVED_INVESTMENT
14284908,F7,575403.94,True,NOTINVOLVED_INVESTMENT
14312950,F4,575408.2,True,NOTINVOLVED_INVESTMENT
14645309,F5,587297.73,True,NOTINVOLVED_INVESTMENT
14735556,F9,559230.58,True,NOTINVOLVED_INVESTMENT
14741746,F8,543985.27,True,NOTINVOLVED_INVESTMENT
14755150,F2,592047.66,True,NOTINVOLVED_INVESTMENT
15029468,F12,594757.9,True,NOTINVOLVED_INVESTMENT
15403574,F0,647342.86,True,NOTINVOLVED_INVESTMENT
15733585,F13,589007.82,True,NOTINVOLVED_INVESTMENT
15763578,F14,625523.97,True,NOTINVOLVED_INVESTMENT
16009758,F11,651125.21,True,NOTINVOLVED_INVESTMENT
16450985,F10,563645.09,True,NOTINVOLVED_INVESTMENT
16487713,F6,657406.74,True,NOTINVOLVED_INVESTMENT
16489317,F3,607428.8,True,NOTINVOLVED_INVESTMENT
16886258,F5,641201.81,True,NOTINVOLVED_INVESTMENT
16932029,F7,588515.01,True,NOTINVOLVED_INVESTMENT
16982949,F1,549593.44,True,NOTINVOLVED_INVESTMENT
17284188,F9,566480.63,True,NOTINVOLVED_INVESTMENT
17337691,F0,570155.54,True,NOTINVOLVED_INVESTMENT
17339142,F4,636220.85,True,NOTINVOLVED_INVESTMENT
17542612,F2,647158.06,True,NOTINVOLVED_INVESTMENT
17735968,F12,618766.04,True,NOTINVOLVED_INVESTMENT
17811577,F8,542270.33,True,NOTINVOLVED_INVESTMENT
18104123,F13,573010.18,True,NOTINVOLVED_INVESTMENT
18415197,F3,540408.0,True,NOTINVOLVED_INVESTMENT
18752706,F10,598825.42,True,NOTINVOLVED_INVESTMENT
18780075,F14,584923.96,True,NOTINVOLVED_INVESTMENT
18805488,F5,590973.35,True,NOTINVOLVED_INVESTMENT
18899538,f4,940623.17,True,SHADOW_INVESTMENT
18910705,F7,609221.18,True,NOTINVOLVED_INVESTMENT
19188542,F6,548328.77,True,NOTINVOLVED_INVESTMENT
19383744,F11,569080.95,True,NOTINVOLVED_INVESTMENT
19709183,F9,567970.33,True,NOTINVOLVED_INVESTMENT
19771174,F1,558647.16,True,NOTINVOLVED_INVESTMENT
20034680,F0,607296.38,True,NOTINVOLVED_INVESTMENT
20091380,F13,594276.41,True,NOTINVOLVED_INVESTMENT
20434341,F8,653194.95,True,NOTINVOLVED_INVESTMENT
20473967,F2,580386.96,True,NOTINVOLVED_INVESTMENT
20590568,F12,639146.62,True,NOTINVOLVED_INVESTMENT
20631741,F4,549206.1,True,NOTINVOLVED_INVESTMENT
20933714,F14,603511.38,True,NOTINVOLVED_INVESTMENT
21234192,f3,991649.14,True,SHADOW_INVESTMENT
21322014,F11,619703.47,True,NOTINVOLVED_INVESTMENT
21345127,F6,652067.97,True,NOTINVOLVED_INVESTMENT
21371451,F7,659237.69,True,NOTINVOLVED_INVESTMENT
21375867,F5,645794.23,True,NOTINVOLVED_INVESTMENT
21454375,F3,602470.01,True,NOTINVOLVED_INVESTMENT
21588127,F9,568994.09,True,NOTINVOLVED_INVESTMENT
21633849,F10,549140.76,True,NOTINVOLVED_INVESTMENT
21737327,f2,809954.14,True,SHADOW_INVESTMENT
22265501,F1,596131.38,True,NOTINVOLVED_INVESTMENT
22316708,F8,620933.7,True,NOTINVOLVED_INVESTMENT
22504774,F0,642570.06,True,NOTINVOLVED_INVESTMENT
22708167,F13,587699.62,True,NOTINVOLVED_INVESTMENT
22718273,F12,553405.4,True,NOTINVOLVED_INVESTMENT
22847913,F4,617704.95,True,NOTINVOLVED_INVESTMENT
23058555,F2,571927.51,True,NOTINVOLVED_INVESTMENT
23227349,F6,594520.19,True,NOTINVOLVED_INVESTMENT
23499134,F11,608841.07,True,NOTINVOLVED_INVESTMENT
23608270,F10,557716.1,True,NOTINVOLVED_INVESTMENT
23804372,F7,614062.99,True,NOTINVOLVED_INVESTMENT
24221668,F14,557100.53,True,NOTINVOLVED_INVESTMENT
24229390,F9,595027.37,True,NOTINVOLVED_INVESTMENT
24357856,F1,657618.15,True,NOTINVOLVED_INVESTMENT
24368082,f2,1288645.31,True,SHADOW_INVESTMENT
24468283,F5,545553.76,True,NOTINVOLVED_INVESTMENT
24654410,F8,618808.0,True,NOTINVOLVED_INVESTMENT
24855990,F3,631417.97,True,NOTINVOLVED_INVESTMENT
25260919,F0,609314.87,True,NOTINVOLVED_INVESTMENT
25456668,F6,549667.67,True,NOTINVOLVED_INVESTMENT
25672836,F12,550147.19,True,NOTINVOLVED_INVESTMENT
25764880,F2,557234.62,True,NOTINVOLVED_INVESTMENT
25771004,F13,546841.63,True,NOTINVOLVED_INVESTMENT
26090067,F11,622872.75,True,NOTINVOLVED_INVESTMENT
26236075,F4,556072.9,True,NOTINVOLVED_INVESTMENT
26260407,F10,577992.01,True,NOTINVOLVED_INVESTMENT
26372557,F1,549999.43,True,NOTINVOLVED_INVESTMENT
26559745,f2,870131.19,True,SHADOW_INVESTMENT
26625852,F5,619504.45,True,NOTINVOLVED_INVESTMENT
26745257,F8,610442.83,True,NOTINVOLVED_INVESTMENT
26887373,F3,590316.18,True,NOTINVOLVED_INVESTMENT
26982439,F14,636418.66,True,NOTINVOLVED_INVESTMENT
27032443,F7,643969.52,True,NOTINVOLVED_INVESTMENT
27358074,F0,562360.52,True,NOTINVOLVED_INVESTMENT
27538206,F12,576173.51,True,NOTINVOLVED_INVESTMENT
27599226,F9,553388.22,True,NOTINVOLVED_INVESTMENT
28077730,F13,574208.52,True,NOTINVOLVED_INVESTMENT
28569945,F2,621667.6,True,NOTINVOLVED_INVESTMENT
28624353,F8,608952.36,True,NOTINVOLVED_INVESTMENT
28723220,F4,642348.32,True,NOTINVOLVED_INVESTMENT
28778309,f2,638642.64,True,SHADOW_INVESTMENT
28861891,F6,594657.74,True,NOTINVOLVED_INVESTMENT
29303791,F5,596037.93,True,NOTINVOLVED_INVESTMENT
29343226,F11,594793.81,True,NOTINVOLVED_INVESTMENT
29382309,F1,571425.03,True,NOTINVOLVED_INVESTMENT
29422821,F7,620739.74,True,NOTINVOLVED_INVESTMENT
29533467,F9,656703.9,True,NOTINVOLVED_INVESTMENT
29585580,F10,590001.16,True,NOTINVOLVED_INVESTMENT
29606965,F14,560546.51,True,NOTINVOLVED_INVESTMENT
30052723,F3,637643.63,True,NOTINVOLVED_INVESTMENT
30396285,F12,652101.19,True,NOTINVOLVED_INVESTMENT
30570239,F0,567599.03,True,NOTINVOLVED_INVESTMENT
30889389,F13,574923.11,True,NOTINVOLVED_INVESTMENT
30897326,F8,629165.99,True,NOTINVOLVED_INVESTMENT
30953548,F4,631940.58,True,NOTINVOLVED_INVESTMENT
31015817,F2,589405.74,True,NOTINVOLVED_INVESTMENT
31534071,F7,577587.08,True,NOTINVOLVED_INVESTMENT
31737671,F1,624353.64,True,NOTINVOLVED_INVESTMENT
31780381,F11,626548.91,True,NOTINVOLVED_INVESTMENT
31923325,F14,632354.24,True,NOTINVOLVED_INVESTMENT
32057250,F6,631964.41,True,NOTINVOLVED_INVESTMENT
32243606,F9,581235.59,True,NOTINVOLVED_INVESTMENT
32249215,f2,887186.02,True,SHADOW_INVESTMENT
32259158,F5,628976.4,True,NOTINVOLVED_INVESTMENT
32620996,f1,829910.0,True,SHADOW_INVESTMENT
32783387,F3,645735.61,True,NOTINVOLVED_INVESTMENT
32840272,F10,627790.33,True,NOTINVOLVED_INVESTMENT
33175243,F8,556060.46,True,NOTINVOLVED_INVESTMENT
33263199,F4,604281.33,True,NOTINVOLVED_INVESTMENT
33421546,F13,565627.9,True,NOTINVOLVED_INVESTMENT
33493333,F12,626316.74,True,NOTINVOLVED_INVESTMENT
33813397,F0,554580.48,True,NOTINVOLVED_INVESTMENT
33881658,F11,634394.05,True,NOTINVOLVED_INVESTMENT
33963699,F2,623687.49,True,NOTINVOLVED_INVESTMENT
34269427,F7,630986.44,True,NOTINVOLVED_INVESTMENT
34402400,F6,653134.66,True,NOTINVOLVED_INVESTMENT
34451038,F1,546056.63,True,NOTINVOLVED_INVESTMENT
34655160,F14,649617.81,True,NOTINVOLVED_INVESTMENT
34722716,F9,653089.2,True,NOTINVOLVED_INVESTMENT
35101146,f2,894674.36,True,SHADOW_INVESTMENT
35278207,F5,560500.68,True,NOTINVOLVED_INVESTMENT
35337014,F10,560719.25,True,NOTINVOLVED_INVESTMENT
35500543,F12,583077.2,True,NOTINVOLVED_INVESTMENT
35732391,F3,615965.67,True,NOTINVOLVED_INVESTMENT
35914251,F4,588317.2,True,NOTINVOLVED_INVESTMENT
36063654,F8,636866.64,True,NOTINVOLVED_INVESTMENT
36247272,F2,558288.96,True,NOTINVOLVED_INVESTMENT
36285328,F6,609442.77,True,NOTINVOLVED_INVESTMENT
36294584,F1,603764.8,True,NOTINVOLVED_INVESTMENT
36420976,F13,583215.13,True,NOTINVOLVED_INVESTMENT
36534947,F11,627624.81,True,NOTINVOLVED_INVESTMENT
36614521,F14,603337.74,True,NOTINVOLVED_INVESTMENT
36628829,F0,553804.65,True,NOTINVOLVED_INVESTMENT
36707730,F9,650822.21,True,NOTINVOLVED_INVESTMENT
37106476,f4,735740.93,True,SHADOW_INVESTMENT
37224318,F7,644887.64,True,NOTINVOLVED_INVESTMENT
37871671,F12,590897.07,True,NOTINVOLVED_INVESTMENT
37933715,F10,540964.69,True,NOTINVOLVED_INVESTMENT
37944424,F5,606148.0,True,NOTINVOLVED_INVESTMENT
38100964,F8,608991.98,True,NOTINVOLVED_INVESTMENT
38186695,F4,644507.42,True,NOTINVOLVED_INVESTMENT
38315363,F1,601851.27,True,NOTINVOLVED_INVESTMENT
38400629,F3,638437.58,True,NOTINVOLVED_INVESTMENT
38746304,F13,647666.78,True,NOTINVOLVED_INVESTMENT
38791269,F2,645009.26,True,NOTINVOLVED_INVESTMENT
39221237,F11,606677.94,True,NOTINVOLVED_INVESTMENT
39246415,F6,595342.49,True,NOTINVOLVED_INVESTMENT
39696155,F14,579828.23,True,NOTINVOLVED_INVESTMENT
39801580,F0,586153.69,True,NOTINVOLVED_INVESTMENT
39812947,f2,802686.49,True,SHADOW_INVESTMENT
40050161,f3,1152135.67,True,SHADOW_INVESTMENT
40054781,f1,480179.39,True,SHADOW_INVESTMENT
40103245,F9,574535.26,True,NOTINVOLVED_INVESTMENT
40166711,F8,571769.76,True,NOTINVOLVED_INVESTMENT
40338520,F5,646865.94,True,NOTINVOLVED_INVESTMENT
40541962,F3,636681.97,True,NOTINVOLVED_INVESTMENT
40576219,F7,631978.4,True,NOTINVOLVED_INVESTMENT
40756875,F10,602772.95,True,NOTINVOLVED_INVESTMENT
40793708,F12,541927.46,True,NOTINVOLVED_INVESTMENT
41094751,F6,572336.47,True,NOTINVOLVED_INVESTMENT
41353494,F11,627808.59,True,NOTINVOLVED_INVESTMENT
41407732,F4,564158.44,True,NOTINVOLVED_INVESTMENT
41539202,F1,569685.32,True,NOTINVOLVED_INVESTMENT
41957283,F13,658388.78,True,NOTINVOLVED_INVESTMENT
42113403,F8,630790.91,True,NOTINVOLVED_INVESTMENT
42122026,F2,578935.46,True,NOTINVOLVED_INVESTMENT
42736380,f2,820773.39,True,SHADOW_INVESTMENT
42743856,F3,601849.64,True,NOTINVOLVED_INVESTMENT
42769636,F0,615679.67,True,NOTINVOLVED_INVESTMENT
42907393,f3,854393.13,True,SHADOW_INVESTMENT
42976442,F14,643244.23,True,NOTINVOLVED_INVESTMENT
43043758,F9,621217.55,True,NOTINVOLVED_INVESTMENT
43121981,F7,581887.75,True,NOTINVOLVED_INVESTMENT
43198002,F6,617877.53,True,NOTINVOLVED_INVESTMENT
43349334,F5,550001.6,True,NOTINVOLVED_INVESTMENT
43495038,F11,637478.93,True,NOTINVOLVED_INVESTMENT
43539017,F12,559575.54,True,NOTINVOLVED_INVESTMENT
43631921,F1,625622.16,True,NOTINVOLVED_INVESTMENT
43705164,F10,638190.92,True,NOTINVOLVED_INVESTMENT
44083321,F4,651651.52,True,NOTINVOLVED_INVESTMENT
44152822,F2,612823.28,True,NOTINVOLVED_INVESTMENT
44471247,F8,554096.22,True,NOTINVOLVED_INVESTMENT
44981846,F7,617789.65,True,NOTINVOLVED_INVESTMENT
45209542,F13,547148.34,True,NOTINVOLVED_INVESTMENT
45229444,f1,907145.97,True,SHADOW_INVESTMENT
45324946,F0,578176.95,True,NOTINVOLVED_INVESTMENT
45373810,F5,620619.47,True,NOTINVOLVED_INVESTMENT
45662343,F10,604914.64,True,NOTINVOLVED_INVESTMENT
45704164,F6,556099.56,True,NOTINVOLVED_INVESTMENT
45834365,F3,621895.19,True,NOTINVOLVED_INVESTMENT
45855225,F12,586925.59,True,NOTINVOLVED_INVESTMENT
46023447,F9,622277.71,True,NOTINVOLVED_INVESTMENT
46174437,F14,643575.81,True,NOTINVOLVED_INVESTMENT
46384060,F2,565277.18,True,NOTINVOLVED_INVESTMENT
46474982,F11,599005.52,True,NOTINVOLVED_INVESTMENT
46476428,F1,549226.23,True,NOTINVOLVED_INVESTMENT
47032780,F7,579107.8,True,NOTINVOLVED_INVESTMENT
47341572,F8,558711.49,True,NOTINVOLVED_INVESTMENT
47387403,F0,599502.99,True,NOTINVOLVED_INVESTMENT
47434402,F5,566982.88,True,NOTINVOLVED_INVESTMENT
47474853,F4,614289.1,True,NOTINVOLVED_INVESTMENT
47754056,f2,934850.49,True,SHADOW_INVESTMENT
47962590,f2,969876.88,True,SHADOW_INVESTMENT
48221391,F12,540900.61,True,NOTINVOLVED_INVESTMENT
48250046,F6,544540.47,True,NOTINVOLVED_INVESTMENT
48265852,F13,656906.31,True,NOTINVOLVED_INVESTMENT
48407924,F2,651105.36,True,NOTINVOLVED_INVESTMENT
48425193,F1,649346.69,True,NOTINVOLVED_INVESTMENT
48787300,F3,639086.7,True,NOTINVOLVED_INVESTMENT
48872514,F11,593621.7,True,NOTINVOLVED_INVESTMENT
48976087,F10,577059.53,True,NOTINVOLVED_INVESTMENT
49384406,F9,648482.98,True,NOTINVOLVED_INVESTMENT
49546024,F4,579535.25,True,NOTINVOLVED_INVESTMENT
49575864,F14,569580.67,True,NOTINVOLVED_INVESTMENT
49703995,F0,579792.25,True,NOTINVOLVED_INVESTMENT
49893063,F8,546960.88,True,NOTINVOLVED_INVESTMENT
49898394,F7,652461.88,True,NOTINVOLVED_INVESTMENT
50066863,F5,574445.51,True,NOTINVOLVED_INVESTMENT
50574079,F13,546803.6,True,NOTINVOLVED_INVESTMENT
50621733,F12,616801.41,True,NOTINVOLVED_INVESTMENT
50634240,f2,487023.67,True,SHADOW_INVESTMENT
51019258,F3,658317.09,True,NOTINVOLVED_INVESTMENT
51443787,F6,633528.74,True,NOTINVOLVED_INVESTMENT
51684315,F14,635195.65,True,NOTINVOLVED_INVESTMENT
51768449,F10,604931.05,True,NOTINVOLVED_INVESTMENT
51778413,F2,635081.33,True,NOTINVOLVED_INVESTMENT
51779897,F1,576205.2,True,NOTINVOLVED_INVESTMENT
51936174,F9,542227.92,True,NOTINVOLVED_INVESTMENT
51987134,F4,601474.35,True,NOTINVOLVED_INVESTMENT
52009927,F7,616296.18,True,NOTINVOLVED_INVESTMENT
52113273,F0,573307.35,True,NOTINVOLVED_INVESTMENT
52171808,F11,570393.15,True,NOTINVOLVED_INVESTMENT
52519638,f2,1002413.06,True,SHADOW_INVESTMENT
52925421,F5,541541.4,True,NOTINVOLVED_INVESTMENT
52960725,f2,620205.52,True,SHADOW_INVESTMENT
53100830,F8,634107.45,True,NOTINVOLVED_INVESTMENT
53460126,F6,556210.32,True,NOTINVOLVED_INVESTMENT
53578681,f3,1242308.48,True,SHADOW_INVESTMENT
53621471,F12,641869.01,True,NOTINVOLVED_INVESTMENT
53692142,F3,568812.93,True,NOTINVOLVED_INVESTMENT
53805173,F13,590872.03,True,NOTINVOLVED_INVESTMENT
53876135,F1,640644.04,True,NOTINVOLVED_INVESTMENT
53952983,F14,562946.41,True,NOTINVOLVED_INVESTMENT
54179529,F2,586021.16,True,NOTINVOLVED_INVESTMENT
54214431,F7,656315.85,True,NOTINVOLVED_INVESTMENT
54524088,F9,548661.04,True,NOTINVOLVED_INVESTMENT
54816642,F10,642009.13,True,NOTINVOLVED_INVESTMENT
54898801,F11,656598.2,True,NOTINVOLVED_INVESTMENT
54934887,F5,588607.24,True,NOTINVOLVED_INVESTMENT
55090222,F4,604776.49,True,NOTINVOLVED_INVESTMENT
55265145,F0,540104.23,True,NOTINVOLVED_INVESTMENT
55375648,F8,550816.98,True,NOTINVOLVED_INVESTMENT
55637450,F6,598251.3,True,NOTINVOLVED_INVESTMENT
55734176,F13,562191.35,True,NOTINVOLVED_INVESTMENT
55973599,f1,1004019.21,True,SHADOW_INVESTMENT
56110165,F1,593635.36,True,NOTINVOLVED_INVESTMENT
56450087,F14,615473.08,True,NOTINVOLVED_INVESTMENT
56597654,F2,657304.22,True,NOTINVOLVED_INVESTMENT
56712595,F3,576173.37,True,NOTINVOLVED_INVESTMENT
56769397,F9,638236.89,True,NOTINVOLVED_INVESTMENT
56802385,F12,561141.26,True,NOTINVOLVED_INVESTMENT
57086012,F11,609212.53,True,NOTINVOLVED_INVESTMENT
57088107,F4,582720.3,True,NOTINVOLVED_INVESTMENT
57365444,F7,564039.26,True,NOTINVOLVED_INVESTMENT
57603550,F5,596617.61,True,NOTINVOLVED_INVESTMENT
57785046,F6,547289.99,True,NOTINVOLVED_INVESTMENT
57853022,F13,575362.06,True,NOTINVOLVED_INVESTMENT
57959554,F10,588412.4,True,NOTINVOLVED_INVESTMENT
58228330,F0,643202.6,True,NOTINVOLVED_INVESTMENT
58247401,f2,889081.82,True,SHADOW_INVESTMENT
58506216,F8,609439.31,True,NOTINVOLVED_INVESTMENT
58579265,F14,655192.31,True,NOTINVOLVED_INVESTMENT
58613800,F9,657090.23,True,NOTINVOLVED_INVESTMENT
59146602,F1,651899.07,True,NOTINVOLVED_INVESTMENT
59207504,F4,647610.2,True,NOTINVOLVED_INVESTMENT
59385813,F2,611791.63,True,NOTINVOLVED_INVESTMENT
59656073,F7,659214.08,True,NOTINVOLVED_INVESTMENT
59757356,F6,602618.0,True,NOTINVOLVED_INVESTMENT
59875269,F12,541617.08,True,NOTINVOLVED_INVESTMENT
59888007,F3,545533.84,True,NOTINVOLVED_INVESTMENT
60097039,F11,596156.34,True,NOTINVOLVED_INVESTMENT
60208997,F10,580125.55,True,NOTINVOLVED_INVESTMENT
60330146,F13,609461.19,True,NOTINVOLVED_INVESTMENT
60628290,F0,631480.77,True,NOTINVOLVED_INVESTMENT
60813537,f1,699088.36,True,SHADOW_INVESTMENT
60852381,F5,659171.22,True,NOTINVOLVED_INVESTMENT
60966111,f0,805112.0,True,SHADOW_INVESTMENT
61202634,F9,646349.77,True,NOTINVOLVED_INVESTMENT
61411730,f3,902637.35,True,SHADOW_INVESTMENT
61703594,f2,1026167.85,True,SHADOW_INVESTMENT
61885227,F14,563894.69,True,NOTINVOLVED_INVESTMENT
61910011,F8,598303.52,True,NOTINVOLVED_INVESTMENT
62051745,F1,619554.72,True,NOTINVOLVED_INVESTMENT
62485138,F4,652851.77,True,NOTINVOLVED_INVESTMENT
62501875,F13,630587.17,True,NOTINVOLVED_INVESTMENT
62660628,F6,542127.64,True,NOTINVOLVED_INVESTMENT
62709606,F2,587819.25,True,NOTINVOLVED_INVESTMENT
62782481,F0,605906.02,True,NOTINVOLVED_INVESTMENT
63036705,F7,647127.43,True,NOTINVOLVED_INVESTMENT
63049099,F9,652688.35,True,NOTINVOLVED_INVESTMENT
63103388,F3,552722.51,True,NOTINVOLVED_INVESTMENT
