timestamp,buyer,seller,component,qty,price,traced,eventType
13438898,A7,X5,c5,71954,21.24,True,NORMAL_PURCHASE
13486247,A1,X0,c3,86139,2.69,True,NORMAL_PURCHASE
13510013,l4,X0,c1,79282,2.77,True,NOTINVOLVED_PURCHASE
13581931,l2,X6,c3,72239,5.81,True,NOTINVOLVED_PURCHASE
13699793,l3,X5,c3,89536,5.95,True,NOTINVOLVED_PURCHASE
13730430,l12,X3,c4,83657,14.98,True,NOTINVOLVED_PURCHASE
13848405,A3,X5,c1,39596,3.34,True,NORMAL_PURCHASE
13876655,A0,X5,c5,37767,20.12,True,NORMAL_PURCHASE
13889152,l7,X1,c4,74577,8.84,True,NOTINVOLVED_PURCHASE
13891688,A2,X5,c1,58138,2.24,True,NORMAL_PURCHASE
13930035,l14,X2,c1,105888,3.46,True,NOTINVOLVED_PURCHASE
13953750,A6,X0,c5,108630,24.15,True,NORMAL_PURCHASE2
14045543,l9,X2,c1,93942,3.89,True,NOTINVOLVED_PURCHASE
14054033,l0,X2,c1,72487,2.13,True,NOTINVOLVED_PURCHASE
14108571,l8,X3,c4,66473,14.45,True,NOTINVOLVED_PURCHASE
14180750,l13,X3,c4,69811,8.44,True,NOTINVOLVED_PURCHASE
14220741,l1,X4,c3,87723,4.74,True,NOTINVOLVED_PURCHASE
15649079,A4,X4,c4,35374,10.1,True,NORMAL_PURCHASE
15726310,A5,X2,c4,96082,15.38,True,NORMAL_PURCHASE
15749035,l6,X6,c6,42322,3.08,True,NOTINVOLVED_PURCHASE
15925080,l4,X2,c4,104730,14.12,True,NOTINVOLVED_PURCHASE
15938585,l11,X0,c1,36786,2.07,True,NOTINVOLVED_PURCHASE
15948952,l10,X1,c4,93782,7.68,True,NOTINVOLVED_PURCHASE
15986222,l5,X3,c4,40168,7.9,True,NOTINVOLVED_PURCHASE
16181620,A1,X2,c6,102352,6.42,True,NORMAL_PURCHASE
16224331,A7,X6,c3,97275,4.11,True,NORMAL_PURCHASE
16231137,l2,X6,c6,67233,8.47,True,NOTINVOLVED_PURCHASE
16274205,A3,X5,c2,35254,7.82,True,NORMAL_PURCHASE
16280761,l7,X5,c2,104694,6.71,True,NOTINVOLVED_PURCHASE
16295233,l3,X4,c3,67988,2.35,True,NOTINVOLVED_PURCHASE
16454843,l0,X5,c5,82938,11.74,True,NOTINVOLVED_PURCHASE
16495538,l12,X6,c3,46255,5.08,True,NOTINVOLVED_PURCHASE
16498255,l14,X1,c6,116099,3.34,True,NOTINVOLVED_PURCHASE
16623606,l8,X1,c1,54902,3.52,True,NOTINVOLVED_PURCHASE
16637736,A0,X5,c1,112807,2.98,True,NORMAL_PURCHASE
16664830,A2,X0,c1,100686,2.89,True,NORMAL_PURCHASE
16756216,l9,X4,c4,103012,8.25,True,NOTINVOLVED_PURCHASE
16759703,A6,X0,c1,77766,2.33,True,NORMAL_PURCHASE
16827955,l1,X4,c3,48527,5.13,True,NOTINVOLVED_PURCHASE
16886760,l13,X2,c6,102362,2.8,True,NOTINVOLVED_PURCHASE
18160227,A4,X6,c6,96650,10.53,True,NORMAL_PURCHASE
18248757,l6,X3,c4,57690,7.14,True,NOTINVOLVED_PURCHASE
18312521,l4,X2,c4,91414,7.58,True,NOTINVOLVED_PURCHASE
18593445,A5,X1,c6,68065,5.3,True,NORMAL_PURCHASE
18693459,l5,X3,c6,35603,8.31,True,NOTINVOLVED_PURCHASE
18707432,l11,X4,c5,104938,23.73,True,NOTINVOLVED_PURCHASE
18716843,l10,X4,c5,33426,9.45,True,NOTINVOLVED_PURCHASE
18734196,l7,X1,c6,58905,3.18,True,NOTINVOLVED_PURCHASE
18787231,A3,X5,c1,112387,3.23,True,NORMAL_PURCHASE
18818306,l2,X5,c2,31351,11.87,True,NOTINVOLVED_PURCHASE
18833061,A7,X5,c2,58355,5.27,True,NORMAL_PURCHASE
18892189,l12,X3,c4,90662,8.17,True,NOTINVOLVED_PURCHASE
18962842,A1,X4,c4,85218,13.26,True,NORMAL_PURCHASE
19056059,l8,X0,c1,119063,3.28,True,NOTINVOLVED_PURCHASE
19101125,A2,X3,c4,111942,11.95,True,NORMAL_PURCHASE
19113921,A0,a2,c5,54813,10.69,True,SHADOW_PURCHASE1
19127409,l3,X6,c3,87840,4.37,True,NOTINVOLVED_PURCHASE
19280014,l13,X2,c4,49734,15.62,True,NOTINVOLVED_PURCHASE
19292529,l0,X2,c1,82192,3.22,True,NOTINVOLVED_PURCHASE
19299852,l14,X1,c1,48170,2.48,True,NOTINVOLVED_PURCHASE
19319455,A6,X2,c4,118133,5.08,True,NORMAL_PURCHASE
19347547,a2,x2,c5,54813,10.51,False,SHADOW_PURCHASE2
19503278,l1,X2,c4,63151,15.74,True,NOTINVOLVED_PURCHASE
19526885,l9,X1,c4,35248,14.69,True,NOTINVOLVED_PURCHASE
19614702,x2,X4,c5,54813,6.99,True,SHADOW_PURCHASE3
20640622,l6,X3,c4,116370,13.91,True,NOTINVOLVED_PURCHASE
20695445,l4,X5,c1,79587,2.76,True,NOTINVOLVED_PURCHASE
20773737,A4,X0,c3,92607,2.7,True,NORMAL_PURCHASE2
21216241,A7,a5,c4,67742,11.68,True,SHADOW_PURCHASE1
21236712,l10,X0,c5,32491,21.87,True,NOTINVOLVED_PURCHASE
21287847,l11,X1,c6,99231,2.82,True,NOTINVOLVED_PURCHASE
21295952,l7,X5,c5,67468,7.45,True,NOTINVOLVED_PURCHASE
21348972,l12,X3,c4,45231,15.07,True,NOTINVOLVED_PURCHASE
21374950,A5,a0,c2,81249,4.78,True,SHADOW_PURCHASE1
21389644,l2,X1,c1,105438,2.83,True,NOTINVOLVED_PURCHASE
21452464,a5,x2,c4,67742,6.75,False,SHADOW_PURCHASE2
21472543,l5,X6,c6,68354,5.26,True,NOTINVOLVED_PURCHASE
21520732,A1,X1,c1,95549,2.37,True,NORMAL_PURCHASE
21644422,A3,X2,c1,40807,2.66,True,NORMAL_PURCHASE
21656716,a0,x5,c2,81249,3.84,False,SHADOW_PURCHASE2
21662801,A0,X3,c4,37898,10.85,True,NORMAL_PURCHASE
21711278,x2,X3,c4,67742,4.03,True,SHADOW_PURCHASE3
21757792,l3,X5,c5,41257,18.25,True,NOTINVOLVED_PURCHASE
21844351,A2,X5,c5,42518,19.74,True,NORMAL_PURCHASE
21851980,l13,X3,c4,53339,12.09,True,NOTINVOLVED_PURCHASE
21908135,l1,X0,c5,73434,22.58,True,NOTINVOLVED_PURCHASE
21916244,x5,X5,c2,81249,2.06,True,SHADOW_PURCHASE3
21939314,l8,X0,c1,55918,2.92,True,NOTINVOLVED_PURCHASE
22013977,l14,X2,c6,112827,9.75,True,NOTINVOLVED_PURCHASE
22064598,l0,X5,c1,54494,2.37,True,NOTINVOLVED_PURCHASE
22119569,l9,X1,c1,33636,3.7,True,NOTINVOLVED_PURCHASE
22131016,A6,X3,c4,90482,11.79,True,NORMAL_PURCHASE
23065209,l6,X6,c2,44041,11.05,True,NOTINVOLVED_PURCHASE
23087468,l4,X5,c1,89825,3.36,True,NOTINVOLVED_PURCHASE
23485383,A4,X6,c2,32319,4.16,True,NORMAL_PURCHASE
23676179,l10,X2,c6,37901,7.24,True,NOTINVOLVED_PURCHASE
23765118,l12,X6,c3,46468,3.39,True,NOTINVOLVED_PURCHASE
23790611,A5,a0,c6,111798,8.5,True,SHADOW_PURCHASE1
23798571,l11,X1,c6,96490,5.12,True,NOTINVOLVED_PURCHASE
23802300,l7,X5,c3,101965,3.98,True,NOTINVOLVED_PURCHASE
23868800,A7,a2,c5,36129,12.06,True,SHADOW_PURCHASE1
23963746,A1,X1,c1,67651,2.36,True,NORMAL_PURCHASE
24037619,a0,x4,c6,111798,6.91,False,SHADOW_PURCHASE2
24067207,A3,a4,c5,64091,24.64,True,SHADOW_PURCHASE1
24071946,l2,X6,c2,89337,13.21,True,NOTINVOLVED_PURCHASE
24110999,a2,x2,c5,36129,8.22,False,SHADOW_PURCHASE2
24147391,A0,a3,c4,32827,15.29,True,SHADOW_PURCHASE1
24176785,l5,X6,c3,92813,2.15,True,NOTINVOLVED_PURCHASE
24316265,x4,X1,c6,111798,4.65,True,SHADOW_PURCHASE3
24322299,a4,x3,c5,64091,22.26,False,SHADOW_PURCHASE2
24374837,x2,X0,c5,36129,3.46,True,SHADOW_PURCHASE3
24384572,l14,X1,c1,87825,3.71,True,NOTINVOLVED_PURCHASE
24405548,l1,X4,c5,111384,8.72,True,NOTINVOLVED_PURCHASE
24407248,a3,x2,c4,32827,11.13,False,SHADOW_PURCHASE2
24471471,l3,X3,c6,79056,4.3,True,NOTINVOLVED_PURCHASE
24488172,l13,X2,c6,78938,5.79,True,NOTINVOLVED_PURCHASE
24579959,x3,X4,c5,64091,14.61,True,SHADOW_PURCHASE3
24598869,A2,a1,c3,47595,2.93,True,SHADOW_PURCHASE1
24606353,l8,X2,c1,62381,3.82,True,NOTINVOLVED_PURCHASE
24678535,x2,X4,c4,32827,4.67,True,SHADOW_PURCHASE3
24777190,l0,X6,c2,112142,6.82,True,NOTINVOLVED_PURCHASE
24871661,a1,x1,c3,47595,2.52,False,SHADOW_PURCHASE2
24922055,l9,X4,c4,50165,14.71,True,NOTINVOLVED_PURCHASE
24996464,A6,X0,c5,113999,22.57,True,NORMAL_PURCHASE
25137538,x1,X6,c3,47595,1.0,True,SHADOW_PURCHASE3
25590326,l6,X3,c6,64257,5.82,True,NOTINVOLVED_PURCHASE
25918053,A4,a2,c4,52489,6.28,True,SHADOW_PURCHASE1
25951061,l4,X6,c2,113057,4.89,True,NOTINVOLVED_PURCHASE
26180211,l7,X1,c4,115401,12.04,True,NOTINVOLVED_PURCHASE
26192289,a2,x1,c4,52489,2.69,False,SHADOW_PURCHASE2
26273308,l10,X2,c4,94783,8.76,True,NOTINVOLVED_PURCHASE
26308259,A5,X3,c4,41769,13.9,True,NORMAL_PURCHASE
26435327,A1,a3,c1,115414,2.43,True,SHADOW_PURCHASE1
26464776,x1,X2,c4,52489,1.61,True,SHADOW_PURCHASE3
26503009,A7,X5,c2,95067,4.13,True,NORMAL_PURCHASE
26555587,l11,X2,c6,46210,9.62,True,NOTINVOLVED_PURCHASE
26612888,A3,a5,c5,81779,14.3,True,SHADOW_PURCHASE1
26618401,l12,X2,c6,75207,8.35,True,NOTINVOLVED_PURCHASE
26696269,l2,X2,c4,47894,15.73,True,NOTINVOLVED_PURCHASE
26708465,a3,x2,c1,115414,1.43,False,SHADOW_PURCHASE2
26844303,l1,X1,c1,72601,3.29,True,NOTINVOLVED_PURCHASE
26871737,l5,X3,c6,94240,6.11,True,NOTINVOLVED_PURCHASE
26894080,a5,x2,c5,81779,7.16,False,SHADOW_PURCHASE2
26909966,A0,X5,c2,76980,3.81,True,NORMAL_PURCHASE
26964480,x2,X0,c1,115414,1.0,True,SHADOW_PURCHASE3
27101075,l14,X2,c6,112954,2.97,True,NOTINVOLVED_PURCHASE
27136176,x2,X4,c5,81779,3.53,True,SHADOW_PURCHASE3
27226465,l13,X0,c3,115431,5.68,True,NOTINVOLVED_PURCHASE
27282389,l8,X0,c5,100901,21.74,True,NOTINVOLVED_PURCHASE
27302541,A2,X0,c3,46488,2.93,True,NORMAL_PURCHASE
27342398,l3,X6,c3,53880,5.41,True,NOTINVOLVED_PURCHASE
27533354,A6,X0,c5,117231,8.47,True,NORMAL_PURCHASE
27578292,l0,X4,c3,59187,5.2,True,NOTINVOLVED_PURCHASE
27746664,l9,X1,c1,73415,3.39,True,NOTINVOLVED_PURCHASE
27984294,l6,X2,c4,101523,10.18,True,NOTINVOLVED_PURCHASE
28505837,l4,X6,c6,76034,3.19,True,NOTINVOLVED_PURCHASE
28593227,l7,X5,c5,105950,11.69,True,NOTINVOLVED_PURCHASE
28606502,A4,X0,c5,108350,28.16,True,NORMAL_PURCHASE
28731164,A5,X6,c6,67096,8.95,True,NORMAL_PURCHASE
28868271,l10,X0,c5,67371,21.82,True,NOTINVOLVED_PURCHASE
29040560,A1,X1,c4,108188,13.12,True,NORMAL_PURCHASE
29042886,l11,X2,c1,59599,3.57,True,NOTINVOLVED_PURCHASE
29186241,l2,X6,c6,65923,9.16,True,NOTINVOLVED_PURCHASE
29287916,l12,X3,c4,50721,15.95,True,NOTINVOLVED_PURCHASE
29354067,A7,a2,c4,101000,12.13,True,SHADOW_PURCHASE1
29373981,A3,X1,c4,103366,14.01,True,NORMAL_PURCHASE
29388142,l1,X2,c4,83251,16.32,True,NOTINVOLVED_PURCHASE
29584990,l5,X1,c6,114690,5.25,True,NOTINVOLVED_PURCHASE
29591581,A0,X6,c6,56467,7.41,True,NORMAL_PURCHASE
29609426,l14,X0,c1,100975,2.94,True,NOTINVOLVED_PURCHASE
29612450,a2,x3,c4,101000,8.3,False,SHADOW_PURCHASE2
29847336,x3,X3,c4,101000,3.39,True,SHADOW_PURCHASE3
29946212,A2,a4,c2,35582,9.87,True,SHADOW_PURCHASE1
29985484,l8,X2,c4,76160,9.56,True,NOTINVOLVED_PURCHASE
30109532,l13,X4,c5,44908,23.86,True,NOTINVOLVED_PURCHASE
30119082,A6,X6,c6,55665,5.0,True,NORMAL_PURCHASE
30159779,l3,X4,c3,90322,5.56,True,NOTINVOLVED_PURCHASE
30221947,a4,x5,c2,35582,5.91,False,SHADOW_PURCHASE2
30267730,l9,X4,c4,97199,13.38,True,NOTINVOLVED_PURCHASE
30309846,l0,X5,c5,79806,24.17,True,NOTINVOLVED_PURCHASE
30498202,x5,X5,c2,35582,4.38,True,SHADOW_PURCHASE3
30811684,l6,X2,c1,105562,2.78,True,NOTINVOLVED_PURCHASE
31115902,l7,X1,c6,53633,5.85,True,NOTINVOLVED_PURCHASE
31196708,l4,X5,c3,64953,5.76,True,NOTINVOLVED_PURCHASE
31302369,l10,X1,c4,52068,15.27,True,NOTINVOLVED_PURCHASE
31417474,l11,X2,c4,40253,5.16,True,NOTINVOLVED_PURCHASE
31463826,A4,X3,c4,39328,11.39,True,NORMAL_PURCHASE
31514773,A1,X0,c5,66832,28.05,True,NORMAL_PURCHASE
31516412,A5,a5,c3,35227,2.66,True,SHADOW_PURCHASE1
31800214,a5,x3,c3,35227,2.19,False,SHADOW_PURCHASE2
31802155,A3,X1,c6,94798,9.73,True,NORMAL_PURCHASE2
31832455,l2,X6,c2,44663,9.37,True,NOTINVOLVED_PURCHASE
32003975,l5,X1,c1,50985,2.89,True,NOTINVOLVED_PURCHASE
32027554,A7,a5,c6,114126,9.35,True,SHADOW_PURCHASE1
32042922,l1,X2,c1,41146,2.08,True,NOTINVOLVED_PURCHASE
32076255,x3,X5,c3,35227,1.2,True,SHADOW_PURCHASE3
32097953,l12,X3,c6,31081,3.52,True,NOTINVOLVED_PURCHASE
32193667,l14,X1,c1,110598,2.36,True,NOTINVOLVED_PURCHASE
32279527,a5,x2,c6,114126,4.57,False,SHADOW_PURCHASE2
32292703,A0,a3,c3,98975,4.67,True,SHADOW_PURCHASE1
32509755,A6,X6,c2,86300,7.82,True,NORMAL_PURCHASE
32533939,x2,X3,c6,114126,3.6,True,SHADOW_PURCHASE3
32535517,a3,x4,c3,98975,2.11,False,SHADOW_PURCHASE2
32555133,A2,X1,c6,79483,2.74,True,NORMAL_PURCHASE2
32623549,l3,X5,c1,77471,2.36,True,NOTINVOLVED_PURCHASE
32729478,l9,X1,c6,98004,8.11,True,NOTINVOLVED_PURCHASE
32783705,x4,X4,c3,98975,1.62,True,SHADOW_PURCHASE3
32805862,l8,X1,c1,67629,2.98,True,NOTINVOLVED_PURCHASE
32864927,l13,X0,c5,43480,7.54,True,NOTINVOLVED_PURCHASE
33124376,l0,X2,c4,96802,5.88,True,NOTINVOLVED_PURCHASE
33294723,l6,X3,c6,107887,8.18,True,NOTINVOLVED_PURCHASE
33647671,l4,X6,c6,45311,8.17,True,NOTINVOLVED_PURCHASE
33733774,l10,X0,c3,103299,4.87,True,NOTINVOLVED_PURCHASE
33752815,l7,X5,c2,81958,8.68,True,NOTINVOLVED_PURCHASE
34080967,A4,X6,c2,94338,7.58,True,NORMAL_PURCHASE
34246443,A5,a5,c6,63868,5.27,True,SHADOW_PURCHASE1
34279140,A1,a5,c4,93427,5.24,True,SHADOW_PURCHASE1
34300157,l11,X1,c6,67642,6.54,True,NOTINVOLVED_PURCHASE
34322049,A3,X2,c6,46874,4.61,True,NORMAL_PURCHASE
34519728,a5,x1,c6,63868,4.66,False,SHADOW_PURCHASE2
34524374,a5,x2,c4,93427,5.08,False,SHADOW_PURCHASE2
34582125,l2,X1,c1,33743,3.85,True,NOTINVOLVED_PURCHASE
34691760,l1,X1,c1,84769,2.21,True,NOTINVOLVED_PURCHASE
34712538,l12,X6,c6,84514,2.74,True,NOTINVOLVED_PURCHASE
34771568,x2,X3,c4,93427,4.13,True,SHADOW_PURCHASE3
34803489,x1,X2,c6,63868,2.7,True,SHADOW_PURCHASE3
34809239,A7,X5,c2,36681,7.9,True,NORMAL_PURCHASE
34847467,l5,X6,c6,65599,6.96,True,NOTINVOLVED_PURCHASE
34892494,A0,a0,c2,72010,6.31,True,SHADOW_PURCHASE1
35038971,l14,X2,c6,99426,8.5,True,NOTINVOLVED_PURCHASE
35143012,a0,x4,c2,72010,4.98,False,SHADOW_PURCHASE2
35189735,A2,X1,c6,33447,6.17,True,NORMAL_PURCHASE
35305786,l3,X6,c6,81046,10.06,True,NOTINVOLVED_PURCHASE
35364529,A6,X0,c1,82719,2.36,True,NORMAL_PURCHASE
35408072,x4,X6,c2,72010,3.58,True,SHADOW_PURCHASE3
35442341,l9,X2,c1,46775,3.22,True,NOTINVOLVED_PURCHASE
35511664,l13,X2,c4,103260,8.41,True,NOTINVOLVED_PURCHASE
35666841,l8,X1,c4,119452,13.54,True,NOTINVOLVED_PURCHASE
35811320,l0,X5,c1,98018,3.62,True,NOTINVOLVED_PURCHASE
36002609,l6,X0,c5,78390,17.48,True,NOTINVOLVED_PURCHASE
36258312,l7,X1,c4,78789,13.18,True,NOTINVOLVED_PURCHASE
36385501,l4,X0,c5,82254,11.56,True,NOTINVOLVED_PURCHASE
36477145,l10,X1,c1,56275,2.61,True,NOTINVOLVED_PURCHASE
36683894,A4,X6,c3,30374,4.38,True,NORMAL_PURCHASE
37057666,A3,a5,c4,68984,12.47,True,SHADOW_PURCHASE1
37090968,A1,X4,c3,56106,3.96,True,NORMAL_PURCHASE
37109820,A5,X1,c6,58503,10.09,True,NORMAL_PURCHASE
