timestamp,investor,amount,traced,eventType
888615,F1,546128.45,True,NOTINVOLVED_INVESTMENT
890796,F2,541665.81,True,NOTINVOLVED_INVESTMENT
896543,F0,577305.29,True,NOTINVOLVED_INVESTMENT
896651,F4,564417.46,True,NOTINVOLVED_INVESTMENT
2187128,F31,632547.81,True,NOTINVOLVED_INVESTMENT
2293480,F10,655817.55,True,NOTINVOLVED_INVESTMENT
2365863,F5,623676.15,True,NOTINVOLVED_INVESTMENT
2576467,F23,554302.1,True,NOTINVOLVED_INVESTMENT
2603842,F25,561160.25,True,NOTINVOLVED_INVESTMENT
2605289,F37,616500.96,True,NOTINVOLVED_INVESTMENT
2639826,F29,580858.85,True,NOTINVOLVED_INVESTMENT
2657983,F26,595989.98,True,NOTINVOLVED_INVESTMENT
2689041,F35,544676.44,True,NOTINVOLVED_INVESTMENT
2700219,F17,543234.52,True,NOTINVOLVED_INVESTMENT
2708249,F38,630083.08,True,NOTINVOLVED_INVESTMENT
2812162,F39,593899.35,True,NOTINVOLVED_INVESTMENT
2860263,F4,657535.4,True,NOTINVOLVED_INVESTMENT
2871807,F34,595616.34,True,NOTINVOLVED_INVESTMENT
2935151,F7,588955.34,True,NOTINVOLVED_INVESTMENT
3017191,F18,568838.04,True,NOTINVOLVED_INVESTMENT
3053573,F13,563048.28,True,NOTINVOLVED_INVESTMENT
3080508,F8,597750.1,True,NOTINVOLVED_INVESTMENT
3089513,F20,575321.8,True,NOTINVOLVED_INVESTMENT
3169249,F21,653503.28,True,NOTINVOLVED_INVESTMENT
3206895,F28,645094.18,True,NOTINVOLVED_INVESTMENT
3274418,F11,625907.72,True,NOTINVOLVED_INVESTMENT
3277131,F6,579991.29,True,NOTINVOLVED_INVESTMENT
3315056,F32,646731.32,True,NOTINVOLVED_INVESTMENT
3322746,f1,436549.8,True,SHADOW_INVESTMENT
3390683,F9,616351.09,True,NOTINVOLVED_INVESTMENT
3437873,F33,593075.43,True,NOTINVOLVED_INVESTMENT
3444918,F27,640750.58,True,NOTINVOLVED_INVESTMENT
3560791,F1,564837.24,True,NOTINVOLVED_INVESTMENT
3613355,F36,632467.56,True,NOTINVOLVED_INVESTMENT
3614416,F15,595531.06,True,NOTINVOLVED_INVESTMENT
3678787,F2,606931.66,True,NOTINVOLVED_INVESTMENT
3730941,F12,573922.87,True,NOTINVOLVED_INVESTMENT
3737645,F3,581227.86,True,NOTINVOLVED_INVESTMENT
3744050,F0,542207.76,True,NOTINVOLVED_INVESTMENT
3767678,F22,563998.85,True,NOTINVOLVED_INVESTMENT
3808144,F14,604090.44,True,NOTINVOLVED_INVESTMENT
3845741,F19,594405.16,True,NOTINVOLVED_INVESTMENT
3851893,F30,657889.71,True,NOTINVOLVED_INVESTMENT
3977835,F24,555141.77,True,NOTINVOLVED_INVESTMENT
3986361,F16,611150.79,True,NOTINVOLVED_INVESTMENT
4692102,F37,615058.38,True,NOTINVOLVED_INVESTMENT
4723270,F31,643263.32,True,NOTINVOLVED_INVESTMENT
4725266,F23,617419.9,True,NOTINVOLVED_INVESTMENT
4733091,F25,589060.45,True,NOTINVOLVED_INVESTMENT
4802725,F38,595239.75,True,NOTINVOLVED_INVESTMENT
4845155,F35,649393.37,True,NOTINVOLVED_INVESTMENT
4939085,F26,540547.99,True,NOTINVOLVED_INVESTMENT
5008885,F20,634769.37,True,NOTINVOLVED_INVESTMENT
5068669,F10,556093.8,True,NOTINVOLVED_INVESTMENT
5164778,F6,628167.84,True,NOTINVOLVED_INVESTMENT
5199843,F11,600312.86,True,NOTINVOLVED_INVESTMENT
5352618,F29,642990.79,True,NOTINVOLVED_INVESTMENT
5354095,F39,637801.47,True,NOTINVOLVED_INVESTMENT
5363366,F32,598474.38,True,NOTINVOLVED_INVESTMENT
5366747,F28,590158.52,True,NOTINVOLVED_INVESTMENT
5498516,F13,565254.52,True,NOTINVOLVED_INVESTMENT
5502630,F21,649320.36,True,NOTINVOLVED_INVESTMENT
5507820,F36,652046.22,True,NOTINVOLVED_INVESTMENT
5579404,F5,649861.32,True,NOTINVOLVED_INVESTMENT
5675361,F33,592760.17,True,NOTINVOLVED_INVESTMENT
5684851,F22,567993.33,True,NOTINVOLVED_INVESTMENT
5731618,F12,615142.9,True,NOTINVOLVED_INVESTMENT
5768561,F1,586475.97,True,NOTINVOLVED_INVESTMENT
5808729,F8,568846.75,True,NOTINVOLVED_INVESTMENT
5841762,F17,620285.62,True,NOTINVOLVED_INVESTMENT
5856718,F34,573515.56,True,NOTINVOLVED_INVESTMENT
5868774,F4,544223.33,True,NOTINVOLVED_INVESTMENT
5923394,F18,572796.28,True,NOTINVOLVED_INVESTMENT
6052167,F24,608208.0,True,NOTINVOLVED_INVESTMENT
6172233,F7,647702.51,True,NOTINVOLVED_INVESTMENT
6207842,F30,576141.74,True,NOTINVOLVED_INVESTMENT
6221190,F0,606000.87,True,NOTINVOLVED_INVESTMENT
6269442,F9,565218.19,True,NOTINVOLVED_INVESTMENT
6564378,F15,552896.98,True,NOTINVOLVED_INVESTMENT
6588592,F16,594436.76,True,NOTINVOLVED_INVESTMENT
6813636,F27,656228.17,True,NOTINVOLVED_INVESTMENT
6966213,F26,611424.99,True,NOTINVOLVED_INVESTMENT
7028981,F14,647582.64,True,NOTINVOLVED_INVESTMENT
7069165,F3,631764.5,True,NOTINVOLVED_INVESTMENT
7069427,F2,627471.63,True,NOTINVOLVED_INVESTMENT
7097108,F31,629089.41,True,NOTINVOLVED_INVESTMENT
7105484,F23,555517.7,True,NOTINVOLVED_INVESTMENT
7111492,F37,642582.4,True,NOTINVOLVED_INVESTMENT
7155631,F10,647074.91,True,NOTINVOLVED_INVESTMENT
7157067,F19,600189.16,True,NOTINVOLVED_INVESTMENT
7268694,F25,656453.34,True,NOTINVOLVED_INVESTMENT
7433206,F11,618768.59,True,NOTINVOLVED_INVESTMENT
7545468,F22,637868.96,True,NOTINVOLVED_INVESTMENT
7627439,F36,636008.84,True,NOTINVOLVED_INVESTMENT
7705517,F8,549101.91,True,NOTINVOLVED_INVESTMENT
7755069,F38,647474.67,True,NOTINVOLVED_INVESTMENT
7756204,F32,584447.65,True,NOTINVOLVED_INVESTMENT
7791512,F21,653734.25,True,NOTINVOLVED_INVESTMENT
7806672,F39,548034.23,True,NOTINVOLVED_INVESTMENT
7808494,F20,600783.68,True,NOTINVOLVED_INVESTMENT
7810699,F6,565877.31,True,NOTINVOLVED_INVESTMENT
7815685,F35,558650.12,True,NOTINVOLVED_INVESTMENT
7818368,F18,586221.31,True,NOTINVOLVED_INVESTMENT
7829109,F12,595023.98,True,NOTINVOLVED_INVESTMENT
7914085,F28,636199.84,True,NOTINVOLVED_INVESTMENT
7986269,F4,572295.81,True,NOTINVOLVED_INVESTMENT
8070238,F24,553998.29,True,NOTINVOLVED_INVESTMENT
8138788,F13,629443.11,True,NOTINVOLVED_INVESTMENT
8153541,F5,612628.39,True,NOTINVOLVED_INVESTMENT
8198016,F1,638462.62,True,NOTINVOLVED_INVESTMENT
8360333,F34,594203.61,True,NOTINVOLVED_INVESTMENT
8462305,F29,569685.05,True,NOTINVOLVED_INVESTMENT
8525793,F17,638127.86,True,NOTINVOLVED_INVESTMENT
8645837,F0,609856.23,True,NOTINVOLVED_INVESTMENT
8756742,F27,618472.35,True,NOTINVOLVED_INVESTMENT
8930986,F30,655665.06,True,NOTINVOLVED_INVESTMENT
9087537,F33,576501.0,True,NOTINVOLVED_INVESTMENT
9129298,F9,595058.14,True,NOTINVOLVED_INVESTMENT
9259253,F26,612125.57,True,NOTINVOLVED_INVESTMENT
9401895,F7,548732.65,True,NOTINVOLVED_INVESTMENT
9609652,F19,638599.2,True,NOTINVOLVED_INVESTMENT
9646794,F11,543162.56,True,NOTINVOLVED_INVESTMENT
9659228,F2,623240.97,True,NOTINVOLVED_INVESTMENT
9660318,F32,638910.91,True,NOTINVOLVED_INVESTMENT
9692351,F16,626830.58,True,NOTINVOLVED_INVESTMENT
9701593,F15,553926.18,True,NOTINVOLVED_INVESTMENT
9715264,F3,570659.1,True,NOTINVOLVED_INVESTMENT
9763459,F36,640954.04,True,NOTINVOLVED_INVESTMENT
9795987,F35,601469.0,True,NOTINVOLVED_INVESTMENT
9891249,F39,626623.12,True,NOTINVOLVED_INVESTMENT
9960315,F31,567736.58,True,NOTINVOLVED_INVESTMENT
9961889,F22,577926.36,True,NOTINVOLVED_INVESTMENT
10049523,F24,607779.85,True,NOTINVOLVED_INVESTMENT
10069153,F1,650672.74,True,NOTINVOLVED_INVESTMENT
10132144,F6,623152.21,True,NOTINVOLVED_INVESTMENT
10189475,F8,542117.43,True,NOTINVOLVED_INVESTMENT
10254705,F14,565427.73,True,NOTINVOLVED_INVESTMENT
10409219,F23,593804.94,True,NOTINVOLVED_INVESTMENT
10418868,F37,583769.52,True,NOTINVOLVED_INVESTMENT
10426185,F4,653954.45,True,NOTINVOLVED_INVESTMENT
10451376,F10,638878.44,True,NOTINVOLVED_INVESTMENT
10473913,F13,575766.48,True,NOTINVOLVED_INVESTMENT
10490576,F12,633042.33,True,NOTINVOLVED_INVESTMENT
10548798,F21,659126.35,True,NOTINVOLVED_INVESTMENT
10655253,F25,620902.71,True,NOTINVOLVED_INVESTMENT
10752762,F20,630475.17,True,NOTINVOLVED_INVESTMENT
10786038,F27,558498.46,True,NOTINVOLVED_INVESTMENT
10820621,F38,616108.16,True,NOTINVOLVED_INVESTMENT
10850993,F5,543748.45,True,NOTINVOLVED_INVESTMENT
10957718,F28,562802.53,True,NOTINVOLVED_INVESTMENT
11093612,f3,697257.19,True,SHADOW_INVESTMENT
11113618,F34,631026.73,True,NOTINVOLVED_INVESTMENT
11127561,F30,650101.04,True,NOTINVOLVED_INVESTMENT
11155388,F29,573249.23,True,NOTINVOLVED_INVESTMENT
11167737,F18,622604.99,True,NOTINVOLVED_INVESTMENT
11212589,F33,558809.17,True,NOTINVOLVED_INVESTMENT
11406481,F26,633142.22,True,NOTINVOLVED_INVESTMENT
11560025,F7,612008.28,True,NOTINVOLVED_INVESTMENT
11580623,F17,580931.07,True,NOTINVOLVED_INVESTMENT
11715412,F32,615761.65,True,NOTINVOLVED_INVESTMENT
11767704,F35,576549.46,True,NOTINVOLVED_INVESTMENT
11889529,F0,642010.5,True,NOTINVOLVED_INVESTMENT
12028406,F36,600617.38,True,NOTINVOLVED_INVESTMENT
12070043,F9,577967.01,True,NOTINVOLVED_INVESTMENT
12137745,F6,625857.14,True,NOTINVOLVED_INVESTMENT
12149072,F16,556659.97,True,NOTINVOLVED_INVESTMENT
12160978,F19,604073.69,True,NOTINVOLVED_INVESTMENT
12235353,F1,590195.39,True,NOTINVOLVED_INVESTMENT
12346472,F22,588070.73,True,NOTINVOLVED_INVESTMENT
12404167,F15,631968.51,True,NOTINVOLVED_INVESTMENT
12473581,F31,576349.67,True,NOTINVOLVED_INVESTMENT
12510604,F3,593448.33,True,NOTINVOLVED_INVESTMENT
12619955,F2,659571.6,True,NOTINVOLVED_INVESTMENT
12627794,F27,611400.05,True,NOTINVOLVED_INVESTMENT
12685003,F11,649419.52,True,NOTINVOLVED_INVESTMENT
12747134,F24,622254.43,True,NOTINVOLVED_INVESTMENT
12771144,F21,589786.7,True,NOTINVOLVED_INVESTMENT
12791196,F8,583110.68,True,NOTINVOLVED_INVESTMENT
12976299,F13,657657.23,True,NOTINVOLVED_INVESTMENT
13063256,F23,556795.2,True,NOTINVOLVED_INVESTMENT
13095571,F39,622847.06,True,NOTINVOLVED_INVESTMENT
13153566,F10,551295.3,True,NOTINVOLVED_INVESTMENT
13229839,F12,650567.61,True,NOTINVOLVED_INVESTMENT
13279315,F25,658800.92,True,NOTINVOLVED_INVESTMENT
13367852,F4,609498.42,True,NOTINVOLVED_INVESTMENT
13370259,F14,612934.9,True,NOTINVOLVED_INVESTMENT
13387385,F20,643945.46,True,NOTINVOLVED_INVESTMENT
13426596,F29,609513.06,True,NOTINVOLVED_INVESTMENT
13480554,F18,553118.71,True,NOTINVOLVED_INVESTMENT
13536898,F5,570515.19,True,NOTINVOLVED_INVESTMENT
13537774,F7,600243.43,True,NOTINVOLVED_INVESTMENT
13602159,F37,620480.1,True,NOTINVOLVED_INVESTMENT
13657129,F38,612392.5,True,NOTINVOLVED_INVESTMENT
13659711,F33,545548.86,True,NOTINVOLVED_INVESTMENT
13736785,F34,582734.56,True,NOTINVOLVED_INVESTMENT
14043589,F32,571619.55,True,NOTINVOLVED_INVESTMENT
14045073,F35,594379.43,True,NOTINVOLVED_INVESTMENT
14048022,f4,924815.52,True,SHADOW_INVESTMENT
14107363,F28,598379.07,True,NOTINVOLVED_INVESTMENT
14192254,F36,562959.46,True,NOTINVOLVED_INVESTMENT
14239871,F9,600839.2,True,NOTINVOLVED_INVESTMENT
14273684,F17,648518.05,True,NOTINVOLVED_INVESTMENT
14458882,F30,597409.82,True,NOTINVOLVED_INVESTMENT
14501951,F0,557698.13,True,NOTINVOLVED_INVESTMENT
14527696,F1,559872.26,True,NOTINVOLVED_INVESTMENT
14529750,F19,637667.38,True,NOTINVOLVED_INVESTMENT
14540566,F6,650430.16,True,NOTINVOLVED_INVESTMENT
14543295,F22,580785.64,True,NOTINVOLVED_INVESTMENT
14558109,F26,641422.22,True,NOTINVOLVED_INVESTMENT
14751232,F8,617079.6,True,NOTINVOLVED_INVESTMENT
14819938,F11,644742.15,True,NOTINVOLVED_INVESTMENT
14889510,F16,643932.59,True,NOTINVOLVED_INVESTMENT
14938340,F15,598025.87,True,NOTINVOLVED_INVESTMENT
15052879,F31,575599.18,True,NOTINVOLVED_INVESTMENT
15069637,F3,644880.74,True,NOTINVOLVED_INVESTMENT
15222654,F39,615283.82,True,NOTINVOLVED_INVESTMENT
15258531,F21,569301.13,True,NOTINVOLVED_INVESTMENT
15443812,F24,582962.33,True,NOTINVOLVED_INVESTMENT
15445541,F2,609800.75,True,NOTINVOLVED_INVESTMENT
15470839,F20,583317.98,True,NOTINVOLVED_INVESTMENT
15476929,F25,633010.94,True,NOTINVOLVED_INVESTMENT
15633915,F4,608468.67,True,NOTINVOLVED_INVESTMENT
15662433,F10,618980.75,True,NOTINVOLVED_INVESTMENT
15784722,F37,612238.23,True,NOTINVOLVED_INVESTMENT
15799892,F27,640684.87,True,NOTINVOLVED_INVESTMENT
15830954,F29,600039.91,True,NOTINVOLVED_INVESTMENT
15927376,F12,560757.71,True,NOTINVOLVED_INVESTMENT
16049217,F7,586007.57,True,NOTINVOLVED_INVESTMENT
16092250,F34,599523.91,True,NOTINVOLVED_INVESTMENT
16152285,F36,613047.25,True,NOTINVOLVED_INVESTMENT
16165144,F23,616704.3,True,NOTINVOLVED_INVESTMENT
16275289,F18,629178.62,True,NOTINVOLVED_INVESTMENT
16296288,F13,604149.63,True,NOTINVOLVED_INVESTMENT
16559721,F33,588962.88,True,NOTINVOLVED_INVESTMENT
16620623,F38,652972.28,True,NOTINVOLVED_INVESTMENT
16745050,F14,612276.13,True,NOTINVOLVED_INVESTMENT
16790686,F5,585078.68,True,NOTINVOLVED_INVESTMENT
16938350,F17,592575.61,True,NOTINVOLVED_INVESTMENT
16961885,F32,609545.23,True,NOTINVOLVED_INVESTMENT
17105274,F16,572304.14,True,NOTINVOLVED_INVESTMENT
17133136,F9,622854.07,True,NOTINVOLVED_INVESTMENT
17140178,F35,590373.09,True,NOTINVOLVED_INVESTMENT
17227678,F0,631325.84,True,NOTINVOLVED_INVESTMENT
17262682,F1,541421.42,True,NOTINVOLVED_INVESTMENT
17377332,F2,647056.1,True,NOTINVOLVED_INVESTMENT
17409585,F15,643115.49,True,NOTINVOLVED_INVESTMENT
17424516,F22,612700.22,True,NOTINVOLVED_INVESTMENT
17436023,F11,559527.57,True,NOTINVOLVED_INVESTMENT
17443785,F6,551845.59,True,NOTINVOLVED_INVESTMENT
17447736,F28,585140.62,True,NOTINVOLVED_INVESTMENT
17494823,F26,552170.96,True,NOTINVOLVED_INVESTMENT
17533305,F19,596113.96,True,NOTINVOLVED_INVESTMENT
17700270,F31,658952.55,True,NOTINVOLVED_INVESTMENT
17710617,F10,618708.5,True,NOTINVOLVED_INVESTMENT
17727634,F39,608486.65,True,NOTINVOLVED_INVESTMENT
17738619,F30,650676.22,True,NOTINVOLVED_INVESTMENT
17782473,F12,652486.4,True,NOTINVOLVED_INVESTMENT
17786808,F21,542744.93,True,NOTINVOLVED_INVESTMENT
17868677,F8,655514.6,True,NOTINVOLVED_INVESTMENT
17983880,F3,577339.13,True,NOTINVOLVED_INVESTMENT
17999324,F37,581760.57,True,NOTINVOLVED_INVESTMENT
17999490,F36,637520.29,True,NOTINVOLVED_INVESTMENT
18021011,F4,553945.54,True,NOTINVOLVED_INVESTMENT
18310810,F24,647374.21,True,NOTINVOLVED_INVESTMENT
18340307,f2,902490.44,True,SHADOW_INVESTMENT
18346368,F7,569084.73,True,NOTINVOLVED_INVESTMENT
18371492,F25,638988.72,True,NOTINVOLVED_INVESTMENT
18634963,F20,546773.75,True,NOTINVOLVED_INVESTMENT
18897284,F27,642566.56,True,NOTINVOLVED_INVESTMENT
18925476,F14,642461.04,True,NOTINVOLVED_INVESTMENT
18957924,F29,560456.81,True,NOTINVOLVED_INVESTMENT
18975669,F13,653937.67,True,NOTINVOLVED_INVESTMENT
19184495,F34,587602.95,True,NOTINVOLVED_INVESTMENT
19214953,F16,579393.02,True,NOTINVOLVED_INVESTMENT
19231814,F2,658153.95,True,NOTINVOLVED_INVESTMENT
19234991,F35,658247.12,True,NOTINVOLVED_INVESTMENT
19238618,F33,592034.07,True,NOTINVOLVED_INVESTMENT
19331377,F17,569738.8,True,NOTINVOLVED_INVESTMENT
19460135,F5,557124.19,True,NOTINVOLVED_INVESTMENT
19544154,F11,651097.86,True,NOTINVOLVED_INVESTMENT
19554991,F23,630972.7,True,NOTINVOLVED_INVESTMENT
19643595,F18,551151.31,True,NOTINVOLVED_INVESTMENT
19684721,F30,602828.53,True,NOTINVOLVED_INVESTMENT
19821655,F15,548352.97,True,NOTINVOLVED_INVESTMENT
20027302,F38,630642.94,True,NOTINVOLVED_INVESTMENT
20103511,F6,575844.36,True,NOTINVOLVED_INVESTMENT
20117293,F26,570745.9,True,NOTINVOLVED_INVESTMENT
20183490,F31,634640.49,True,NOTINVOLVED_INVESTMENT
20234663,F1,541770.4,True,NOTINVOLVED_INVESTMENT
20291713,F0,630839.46,True,NOTINVOLVED_INVESTMENT
20300660,F9,572470.67,True,NOTINVOLVED_INVESTMENT
20361799,F32,645864.47,True,NOTINVOLVED_INVESTMENT
20377293,F8,629085.58,True,NOTINVOLVED_INVESTMENT
20432003,F12,578606.1,True,NOTINVOLVED_INVESTMENT
20509152,F7,601164.34,True,NOTINVOLVED_INVESTMENT
20585900,F24,547068.68,True,NOTINVOLVED_INVESTMENT
20605585,F22,623924.58,True,NOTINVOLVED_INVESTMENT
20651005,F19,643145.65,True,NOTINVOLVED_INVESTMENT
20732756,F3,570288.68,True,NOTINVOLVED_INVESTMENT
20745500,F21,570824.55,True,NOTINVOLVED_INVESTMENT
20821460,F28,578976.62,True,NOTINVOLVED_INVESTMENT
20967287,F36,625134.06,True,NOTINVOLVED_INVESTMENT
20987188,F10,557149.53,True,NOTINVOLVED_INVESTMENT
21017986,f3,836674.84,True,SHADOW_INVESTMENT
21132087,F39,594763.92,True,NOTINVOLVED_INVESTMENT
21289451,F4,641763.32,True,NOTINVOLVED_INVESTMENT
21366669,F37,563919.69,True,NOTINVOLVED_INVESTMENT
21403403,F17,589674.5,True,NOTINVOLVED_INVESTMENT
21426881,F29,613206.95,True,NOTINVOLVED_INVESTMENT
21504824,F2,623241.86,True,NOTINVOLVED_INVESTMENT
21541969,F20,603691.82,True,NOTINVOLVED_INVESTMENT
21563045,F5,637029.24,True,NOTINVOLVED_INVESTMENT
21576625,f3,1595212.5,True,SHADOW_INVESTMENT
21749250,F13,617326.07,True,NOTINVOLVED_INVESTMENT
21769687,F25,581729.61,True,NOTINVOLVED_INVESTMENT
21797019,F14,550193.12,True,NOTINVOLVED_INVESTMENT
21813715,F18,642059.52,True,NOTINVOLVED_INVESTMENT
21972729,F16,548780.89,True,NOTINVOLVED_INVESTMENT
21986923,F27,547609.14,True,NOTINVOLVED_INVESTMENT
22092568,F34,652810.72,True,NOTINVOLVED_INVESTMENT
22100691,F30,619436.23,True,NOTINVOLVED_INVESTMENT
22109863,F23,628204.51,True,NOTINVOLVED_INVESTMENT
22110145,F33,598136.14,True,NOTINVOLVED_INVESTMENT
22136956,F11,553409.81,True,NOTINVOLVED_INVESTMENT
22167375,F26,645542.21,True,NOTINVOLVED_INVESTMENT
22179198,F1,548566.35,True,NOTINVOLVED_INVESTMENT
22260689,F35,658509.36,True,NOTINVOLVED_INVESTMENT
22461883,F22,617925.61,True,NOTINVOLVED_INVESTMENT
22503435,F31,556247.73,True,NOTINVOLVED_INVESTMENT
22510842,F32,603035.22,True,NOTINVOLVED_INVESTMENT
22631153,F6,628133.13,True,NOTINVOLVED_INVESTMENT
22679610,F9,573507.98,True,NOTINVOLVED_INVESTMENT
22765620,F21,549340.41,True,NOTINVOLVED_INVESTMENT
22966876,F7,622413.07,True,NOTINVOLVED_INVESTMENT
22981592,F15,619518.55,True,NOTINVOLVED_INVESTMENT
23009365,F8,555543.12,True,NOTINVOLVED_INVESTMENT
23013595,F38,600202.56,True,NOTINVOLVED_INVESTMENT
23135970,F24,623340.72,True,NOTINVOLVED_INVESTMENT
23382079,F28,558639.42,True,NOTINVOLVED_INVESTMENT
23440973,F0,642652.71,True,NOTINVOLVED_INVESTMENT
23525908,F12,656660.27,True,NOTINVOLVED_INVESTMENT
23606662,F36,647937.69,True,NOTINVOLVED_INVESTMENT
23852286,F19,611612.21,True,NOTINVOLVED_INVESTMENT
23856952,F3,610361.16,True,NOTINVOLVED_INVESTMENT
24000642,F25,559287.85,True,NOTINVOLVED_INVESTMENT
24018342,F26,580493.47,True,NOTINVOLVED_INVESTMENT
24103881,F17,595770.19,True,NOTINVOLVED_INVESTMENT
24134279,F29,613029.52,True,NOTINVOLVED_INVESTMENT
24139585,F39,573818.51,True,NOTINVOLVED_INVESTMENT
24160763,F10,574514.73,True,NOTINVOLVED_INVESTMENT
24192709,F27,634425.28,True,NOTINVOLVED_INVESTMENT
24215621,f3,1228433.28,True,SHADOW_INVESTMENT
24218133,F35,558181.62,True,NOTINVOLVED_INVESTMENT
24259649,F1,628585.51,True,NOTINVOLVED_INVESTMENT
24293521,F37,571830.46,True,NOTINVOLVED_INVESTMENT
24296571,F4,589688.29,True,NOTINVOLVED_INVESTMENT
24330625,F23,604961.75,True,NOTINVOLVED_INVESTMENT
24404064,F32,609380.92,True,NOTINVOLVED_INVESTMENT
24559302,F13,546134.57,True,NOTINVOLVED_INVESTMENT
24659142,F5,574510.44,True,NOTINVOLVED_INVESTMENT
24693028,F14,604875.2,True,NOTINVOLVED_INVESTMENT
24788063,F20,544870.84,True,NOTINVOLVED_INVESTMENT
24792312,F31,629468.92,True,NOTINVOLVED_INVESTMENT
24793118,F22,543514.28,True,NOTINVOLVED_INVESTMENT
24794525,F2,653663.69,True,NOTINVOLVED_INVESTMENT
24816242,F21,617936.01,True,NOTINVOLVED_INVESTMENT
25004712,F18,629583.48,True,NOTINVOLVED_INVESTMENT
25045869,F34,547991.64,True,NOTINVOLVED_INVESTMENT
25163720,F24,626319.16,True,NOTINVOLVED_INVESTMENT
25274786,F16,622115.17,True,NOTINVOLVED_INVESTMENT
25282427,F15,650769.69,True,NOTINVOLVED_INVESTMENT
25303598,F33,645356.62,True,NOTINVOLVED_INVESTMENT
25350301,F11,597493.02,True,NOTINVOLVED_INVESTMENT
25437663,F30,630780.96,True,NOTINVOLVED_INVESTMENT
25477179,F6,645986.04,True,NOTINVOLVED_INVESTMENT
25517184,F38,625082.27,True,NOTINVOLVED_INVESTMENT
25716483,F36,650691.52,True,NOTINVOLVED_INVESTMENT
25889403,F9,648397.76,True,NOTINVOLVED_INVESTMENT
26056206,F7,632970.23,True,NOTINVOLVED_INVESTMENT
26079105,F17,633364.21,True,NOTINVOLVED_INVESTMENT
26133716,F8,638714.57,True,NOTINVOLVED_INVESTMENT
26317421,F28,567572.33,True,NOTINVOLVED_INVESTMENT
26431975,F12,574373.3,True,NOTINVOLVED_INVESTMENT
26443628,F39,555729.33,True,NOTINVOLVED_INVESTMENT
26512923,F19,645460.5,True,NOTINVOLVED_INVESTMENT
26565075,F25,574368.93,True,NOTINVOLVED_INVESTMENT
26590696,F23,602883.77,True,NOTINVOLVED_INVESTMENT
26602243,F0,650373.44,True,NOTINVOLVED_INVESTMENT
26620639,F29,634274.33,True,NOTINVOLVED_INVESTMENT
26687718,F27,619443.34,True,NOTINVOLVED_INVESTMENT
26698041,F3,621997.16,True,NOTINVOLVED_INVESTMENT
26757544,F26,659210.06,True,NOTINVOLVED_INVESTMENT
26810613,F4,594061.41,True,NOTINVOLVED_INVESTMENT
26829749,F37,644709.27,True,NOTINVOLVED_INVESTMENT
26851299,f3,997491.45,True,SHADOW_INVESTMENT
26913787,F5,643532.69,True,NOTINVOLVED_INVESTMENT
26969185,F35,656679.35,True,NOTINVOLVED_INVESTMENT
27009012,F13,609451.36,True,NOTINVOLVED_INVESTMENT
27020343,F18,609360.7,True,NOTINVOLVED_INVESTMENT
27033025,F32,543726.33,True,NOTINVOLVED_INVESTMENT
27073307,F20,644064.9,True,NOTINVOLVED_INVESTMENT
27116801,F31,654243.61,True,NOTINVOLVED_INVESTMENT
